Property_ID,Listing_Date,Address,City,State,Postal_Code,Property_Type,Bedrooms,Bathrooms,Square_Feet,Lot_Size_Acres,Year_Built,Listing_Price,Sale_Price,Sale_Date,Agent_Name,Agent_Contact,Days_on_Market,Has_Garage,Pool
PROP1381,2023-11-16,"7772 Brett Oval Apt. 129, Brownside, UT 22873",South Louis,VA,76174,Villa,2,3,3611,1.3,2004,1088167,1132652,2025-05-16,Crystal Powers,5195554338,318,False,False
PROP1382,2024-02-12,"3050 Stephanie Neck Apt. 763, Port Jeffreymouth, OR 97503",Port Jenniferland,FM,14688,House,3,3,4082,3.04,1997,1746122,1696611,2025-01-24,Lauren Wong,485.273.6227x0242,255,True,True
PROP1383,2025-04-15,"43494 Dunn Motorway, West Bonnie, MD 36167",Mitchellport,VT,80330,Apartment,5,3,550,3.12,2002,1202435,1174834,2024-10-04,Russell Keller,001-382-436-7596,246,True,True
PROP1384,2024-05-16,"605 Newton Villages, Andrewsfurt, OR 49245",Port Martha,NE,97357,Condo,3,1,3321,2.95,1986,1467448,1410894,2024-11-28,Ryan Carpenter IV,001-510-820-5682x631,39,True,False
PROP1385,2024-12-15,"213 Joseph Curve Suite 765, West Kristenport, OH 95411",Grahamshire,NE,56109,House,1,1,851,0.81,2009,289249,300073,2025-01-03,Misty Curtis,(642)764-4894x6636,274,False,False
PROP1386,2025-03-27,"79412 Jennifer Stream Suite 998, New Stephanie, SC 37310",New Andrew,MA,62184,Condo,5,3,1857,0.69,2017,557330,532942,2025-05-25,Ronald Thompson,578.820.6902x3103,140,False,False
PROP1387,2024-10-11,"15187 Nancy Brook, Janetburgh, ME 36496",South Johnburgh,SC,79121,Apartment,4,1,4131,1.56,1959,377985,362408,2025-03-02,Felicia Khan,635.547.2000,178,False,True
PROP1388,2024-08-28,"171 Malone Crescent, Abigailville, NM 83532",Griffintown,IN,58586,Villa,5,1,1531,0.91,1970,1927371,1952067,2024-09-23,Erin Smith,578.822.0768x6488,325,False,True
PROP1389,2024-04-09,"959 King Bypass, East Jamesbury, CA 17157",Chavezstad,KS,26540,Villa,3,1,3932,0.94,2012,1305998,1362767,2025-07-21,Melissa White,401-718-6061x3685,238,True,True
PROP1390,2025-02-06,"926 Logan Heights Apt. 248, New Lisa, PR 95766",Jonesfort,MP,58948,Villa,4,3,1104,0.45,2018,1080229,1125751,2024-11-10,Cassandra Nichols,810.794.9156x867,288,False,True
PROP1391,2025-04-04,"496 Sarah Stravenue, South Erinshire, FM 02099",Martinezmouth,NE,04413,Apartment,2,1,3847,0.21,1993,1590848,1522734,2024-12-05,Walter Salas,(966)495-5207,360,False,True
PROP1392,2025-06-25,"3004 Carey Lake Suite 425, Gavinmouth, AK 64966",West Rebecca,LA,71272,Cottage,3,1,3153,0.51,1997,1418383,1381230,2025-04-10,Sharon Reynolds,001-480-866-5637,111,False,False
PROP1393,2024-08-24,"USNV Graham, FPO AA 50001",North Shannonview,MO,68424,Villa,2,3,3468,3.44,1996,1596716,1572056,2025-03-03,Bradley Anderson,950.612.6290x35696,215,True,False
PROP1394,2025-06-10,"546 King Views Apt. 758, West Jonathanhaven, AR 24585",New Joseph,MH,50244,Villa,5,1,663,1.62,1985,268763,255384,2025-03-23,Alicia Carter,001-783-724-4595x2424,213,True,True
PROP1395,2025-02-02,"752 Dana Dam, Stephanieborough, OR 90844",South Seth,MP,91666,House,4,1,3546,2.38,1988,536427,547064,2025-07-12,Daniel Wong PhD,930-905-4958,112,True,True
PROP1396,2025-07-21,"7381 Lee Valley, East Ian, MN 15299",South Michael,IL,72699,House,1,2,513,2.32,1974,1576254,1554804,2025-01-24,Christina Erickson,6357871913,83,False,True
PROP1397,2024-06-09,"025 Perez Extensions Suite 265, East Craig, GU 95083",Rebeccaside,NE,04573,Condo,1,1,628,1.9,1954,342261,333458,2025-01-27,Laura Wilson,(846)328-6790,262,False,True
PROP1398,2025-06-01,"982 Newman Passage, Dylanport, NM 98467",Ryanberg,AS,62915,House,2,1,1845,2.17,1988,1914929,1893512,2024-11-19,Michelle Ryan,(585)770-0457x8471,292,True,False
PROP1399,2025-03-07,"74395 Medina Village, Brandtton, HI 85526",New Laura,NE,54438,Apartment,4,2,4795,0.19,1968,961714,952384,2024-11-28,Briana Franklin,+1-977-837-9592x64321,182,False,False
PROP1400,2025-05-14,"19293 Samantha Mills, Griffithview, NY 08779",Austinstad,AL,49852,House,3,3,1105,0.16,1959,1450252,1440317,2024-09-11,Madison Trujillo,746-876-6474,150,False,True
PROP1401,2023-10-18,"98343 Diaz Ferry Suite 040, Lake Marktown, GU 40201",New Tylerville,VT,55531,Cottage,1,1,1303,1.6,2011,1794358,1774769,2025-06-20,Diane Macias,+1-342-342-3216x017,252,False,True
PROP1402,2025-03-01,"216 Anderson Ramp Apt. 273, Lynnberg, NY 83390",Port Kristytown,DE,53432,Apartment,2,2,1217,2.54,2003,1130545,1095293,2025-06-01,Margaret Hill,2672279668,176,True,False
PROP1403,2025-02-13,"7690 Walters Manors, Billyland, SC 68969",East David,UT,42903,Cottage,1,1,2778,0.88,1954,268318,277049,2024-09-05,Ricky Diaz,418.665.3650,74,False,True
PROP1404,2024-10-03,"797 Turner Mews Suite 604, Sharontown, OR 48202",New Katieberg,NC,74460,Condo,2,3,3271,2.64,1987,321431,305910,2024-09-29,George Pittman,001-657-285-9620x392,254,False,False
PROP1405,2023-09-27,"PSC 1915, Box 8816, APO AE 01419",North Carrieville,ID,10343,Villa,4,2,2010,3.11,1989,603405,626529,2025-02-28,Alan Moore,5537491484,79,True,True
PROP1406,2023-11-27,"40710 Vazquez Trail, Robertsside, AR 35709",Haydenberg,NE,72017,Villa,5,2,1138,1.23,1998,382604,393603,2025-04-13,David Bowman,(378)528-0363,355,False,True
PROP1407,2024-08-17,"USNV Cobb, FPO AE 83649",Bassport,CO,70068,Condo,1,2,3851,2.04,2001,1845691,1847654,2025-03-27,Kimberly Klein,449.436.4849x34026,177,False,False
PROP1408,2023-12-10,"699 Benjamin Run, Port Seanchester, MO 07038",Terrenceville,DE,28114,Apartment,5,2,1836,3.23,1961,713775,747445,2024-08-10,Heidi Jennings,835-911-5539x284,64,False,True
PROP1409,2024-11-04,"24060 Jones Stream, Andersonview, NV 06180",New Nicholas,OK,67647,Condo,2,3,2321,1.06,2002,1146354,1131821,2024-10-04,Gabriel Vazquez,747-861-5718,167,False,False
PROP1410,2025-07-31,"2932 Foster Common, Davidshire, AZ 90702",North Cynthia,MH,22602,Apartment,2,3,4923,2.67,2009,1275045,1298215,2024-11-12,Jason Salinas,607.574.3660,131,False,False
PROP1411,2023-12-14,"44240 Cochran Land Apt. 574, West Daniel, VI 48827",South James,MP,13468,Apartment,4,3,4888,2.26,1955,1822488,1903502,2025-05-09,Emily Hall,669.819.7656x0403,145,False,False
PROP1412,2024-02-20,"Unit 1005 Box 8650, DPO AE 40620",Lisaburgh,TX,19604,Cottage,2,1,3542,0.65,2014,1963438,1941005,2024-09-06,Kelly Wright,+1-995-313-1676,186,True,True
PROP1413,2023-11-09,"5967 Schultz Gardens Suite 577, Thomasfort, PR 14012",New Jeanettemouth,MI,44485,Condo,3,1,1277,0.21,2020,351686,351477,2024-12-26,Ms. Pamela Hart,(879)383-4821,328,False,True
PROP1414,2024-01-29,"02195 Maurice Avenue Suite 548, South Tylerhaven, IL 38670",East Amyshire,AS,97971,Cottage,3,2,2303,1.98,2001,1196618,1202351,2024-10-06,Mrs. Holly Tanner,(709)551-9539x58983,205,True,True
PROP1415,2025-05-09,"0764 James Corners Apt. 712, Johnton, MD 69501",Adamsfort,WA,74737,Condo,2,2,3389,1.91,2019,1614883,1654852,2025-05-09,Samuel Patel,(267)305-0541x263,223,True,False
PROP1416,2023-11-08,"PSC 1500, Box 9974, APO AA 49005",West Kelseyshire,MD,59379,Villa,1,2,651,1.67,1957,193784,184417,2025-05-26,Barry Mendez,(869)568-2968,355,True,False
PROP1417,2024-09-18,"71689 Mark Junctions, West Eileenshire, AS 59998",Grantshire,NH,25282,Condo,1,2,3186,1.38,2009,237882,237665,2024-09-29,Ashley Stafford,(775)706-3604,59,False,False
PROP1418,2024-11-26,"Unit 1952 Box 1908, DPO AA 11081",Oliviabury,MO,02007,House,1,1,3449,0.32,1971,1289107,1316568,2024-11-06,William Raymond Jr.,577-968-7813x67806,55,True,True
PROP1419,2023-12-03,"031 Wang Wall Apt. 116, South Catherine, DE 96548",North Scottshire,OK,44251,Condo,3,2,1449,2.82,2004,523068,504611,2025-04-23,Nicole Johnson,8493628676,290,True,False
PROP1420,2024-08-05,"13333 Carl Isle Suite 125, West Christopherhaven, WA 16114",Amandaland,AZ,79059,Apartment,1,3,4360,2.56,2001,1352990,1410683,2024-08-23,Linda Chaney,+1-425-763-3372x5851,29,False,False
PROP1421,2023-12-19,"638 Miller Drives, South Jenny, NH 03194",Amandastad,MD,94539,Condo,5,3,4540,1.58,2016,1612784,1567605,2025-02-26,Gene Harper,(952)867-7932x2245,302,False,False
PROP1422,2025-06-15,"5559 John Ridges, Robinview, CO 90950",Chadville,DC,66260,Villa,1,1,2141,0.44,1990,767975,778874,2025-04-03,Caroline Valenzuela,593.757.8845x64352,49,True,False
PROP1423,2023-10-21,"28391 Beth Squares Apt. 072, Chaseside, DE 45781",Tanyamouth,HI,70922,Cottage,2,1,4556,1.5,1982,831595,827725,2025-03-27,Michael Jones,+1-734-829-2075x9368,97,False,True
PROP1424,2024-03-18,"12816 Danielle Ville, Greerville, MN 91965",North Debra,OR,89064,Cottage,1,3,4468,0.14,1951,1779452,1754045,2025-04-12,Matthew Sparks,(743)462-0865x047,127,True,True
PROP1425,2023-10-04,"31988 William Courts Suite 309, North Madisonmouth, ND 71214",Comptonside,AS,34881,Condo,4,2,2028,2.34,1998,1407553,1394822,2025-02-03,Caroline Martin,9338943154,157,True,True
PROP1426,2023-12-25,"1057 Melanie Loaf, Antoniostad, SC 79572",Suttonfurt,IN,80161,House,5,2,2049,1.38,1998,968749,965329,2025-06-13,James Johnson,(805)356-4261,363,True,False
PROP1427,2024-02-20,"82184 Jennifer Summit, South Charlotteborough, GU 07403",New Christopher,RI,23766,House,2,3,4022,0.79,1973,895910,940681,2024-08-23,Sharon Trevino,(822)985-5529,88,True,False
PROP1428,2025-03-13,"51042 Joshua Mission, New Timothy, DE 01843",East Tiffanyport,MO,10825,House,3,3,3972,2.01,1959,184938,193807,2024-10-29,Julie Martinez,432.753.9448,326,False,True
PROP1429,2024-10-21,"550 Angela Mills, Lake Jason, GA 58047",Blakeville,AS,44636,Condo,5,1,1709,3.4,1952,1142676,1164133,2024-10-19,David Hansen,(623)274-2799,60,False,False
PROP1430,2024-12-08,"058 Daniel Centers Suite 045, Nicholasbury, DE 77371",Dustinshire,MO,61156,Villa,3,2,841,1.2,1971,1896529,1832108,2025-01-30,Travis Davis,688.371.8013x829,250,False,False
PROP1431,2024-02-15,"34715 Ruth Island Suite 578, Hughesberg, AZ 03067",Lindseyburgh,HI,49984,Villa,3,3,1198,2.37,1989,1199113,1164779,2024-12-22,Lori Miller,(748)405-2349x072,260,False,True
PROP1432,2023-11-21,"663 Warner Shores Apt. 486, Richardsburgh, MP 80025",Vegaport,NV,26912,Cottage,1,3,4226,1.8,2017,498716,489281,2024-11-19,Stephen Boyd,001-980-352-0996x72019,48,False,True
PROP1433,2025-06-30,"5260 Owen Mall, South Cameronview, CA 42573",Mcgrathside,NJ,02356,Condo,1,2,4317,2.92,1976,1520699,1500822,2024-08-09,Timothy Gonzalez,289-875-2444x6428,166,False,True
PROP1434,2024-09-09,"62345 Ruth Terrace, New Sharon, VI 62309",East Wendybury,PA,07901,Condo,1,1,4676,0.14,2009,733580,754702,2025-05-17,Ms. Hannah Moore,+1-491-511-8980x352,277,False,True
PROP1435,2024-03-05,"39364 Allen Brook, South Tinafort, MN 24298",Emilyberg,NV,61131,House,2,2,3979,0.1,1963,381071,389719,2024-11-12,Daniel Guzman,289-783-0359x7897,194,True,True
PROP1436,2023-11-28,"739 Melanie Stream, Katelynland, MD 40940",Christinaberg,FL,40803,Villa,5,2,2197,0.14,1976,80579,83127,2024-08-07,Bradley Riley,001-774-368-5941,146,False,False
PROP1437,2025-03-31,"08933 Decker Ports, Kathrynton, WV 93172",East Samanthaside,KS,41728,Villa,2,1,777,2.75,1950,62135,60180,2025-04-22,Eric Richard,649.598.7541x7661,36,True,True
PROP1438,2024-09-18,"15241 Mathew Valley Suite 938, Jenniferberg, MT 45659",Boothstad,MN,90995,Villa,3,2,562,3.16,1983,395426,392780,2025-05-27,Devin Duarte,+1-374-639-8762x0464,59,True,True
PROP1439,2023-08-14,"817 Watson Dam, Charlesland, OK 39262",South Jeremyside,ME,61648,Cottage,2,3,1967,3.23,2009,747066,780168,2024-08-15,Stephanie Lara,740-545-9261,88,False,False
PROP1440,2024-06-10,"Unit 4816 Box 5456, DPO AE 55395",Meghanchester,KY,01525,House,4,3,2750,0.49,1981,1232735,1288071,2024-09-04,Roberto Stevenson,709-724-2125x248,280,False,True
PROP1441,2024-03-28,"741 Marcus Extension Apt. 683, Morrisonborough, ND 48089",Angelaside,MD,90850,House,3,3,2272,0.59,1975,1175926,1134823,2025-02-25,Michele Bentley,(421)717-3982,36,False,False
PROP1442,2023-12-13,"Unit 0820 Box 5553, DPO AE 17533",New Jeremy,AL,71068,Villa,3,2,3671,1.03,2018,1971187,1933176,2024-12-21,Maria Martinez,402-991-9956,349,True,False
PROP1443,2024-02-25,"17623 Lisa Glens Suite 337, Davisville, PA 49807",New Mark,WV,61550,Apartment,3,3,2176,1.82,2021,728109,710338,2025-02-12,Laura Tucker,384-679-5868,132,False,True
PROP1444,2024-07-11,"8532 Courtney Cliff Apt. 220, Sheilaburgh, NC 39745",South Brianfort,SC,13578,House,5,2,3706,3.04,2007,482449,474373,2025-06-25,Phillip Stone,+1-746-706-6412x4155,344,True,False
PROP1445,2024-06-01,"963 Mark Flats Suite 521, Jodyshire, HI 25257",Burtonton,IN,25451,Villa,5,2,3732,0.32,1976,1514186,1511628,2025-01-24,Tiffany Thomas,(212)706-4922x50797,174,False,True
PROP1446,2025-04-04,"656 Ali Plains Suite 058, Ryanfurt, SC 45751",Nelsonmouth,VT,04172,House,3,3,4238,2.58,1987,247985,252454,2025-02-21,Nichole Roberts,4147967921,232,True,True
PROP1447,2024-07-08,"563 Robert Junction Apt. 163, Ramseyville, NC 16477",West Brandonside,ME,04822,House,2,2,4766,1.88,1955,664752,645892,2025-04-03,Kevin Wagner,001-575-296-4352x312,263,False,False
PROP1448,2023-09-27,"1815 Brittany Squares, Ryanview, NE 61226",Stevensside,MA,13239,Apartment,5,2,3468,0.91,1977,390616,399884,2025-02-22,Jessica Clarke,957.510.1558,209,True,True
PROP1449,2023-11-25,"905 Bryan Corners, Jasminfort, DE 01699",Santiagomouth,NE,54280,House,3,2,1002,1.37,1983,1105876,1132857,2025-04-04,Drew Salas MD,930.888.5908x15474,183,False,False
PROP1450,2025-07-14,"908 Eduardo River, Shieldshaven, TN 70203",Anthonyhaven,AL,77740,House,5,1,4220,0.19,1977,1483051,1461992,2024-09-14,Walter Hawkins,919.201.6178,210,False,True
PROP1451,2023-10-22,"17109 Cynthia Orchard Apt. 785, West Jessicashire, MT 13708",New Donald,NY,92890,Cottage,2,1,2800,2.87,1961,1769537,1748353,2024-09-04,Mary Snow MD,326-620-2958x6166,144,False,False
PROP1452,2025-02-11,"05913 Williams Path, Sanchezberg, CT 90673",Richardland,TN,63050,Condo,2,3,3188,1.65,1989,1628280,1599126,2024-12-14,Elaine Lopez,001-215-347-5460x58993,253,True,False
PROP1453,2024-07-01,"66793 Robinson Ranch Suite 430, Port Taylorbury, RI 20728",North Ashleyfort,KY,96624,Cottage,4,3,1224,3.14,1994,1815690,1754496,2024-10-10,James Washington,+1-904-867-4455x70492,38,False,False
PROP1454,2024-03-05,"03056 Brown Spur Suite 408, Port Charlesberg, LA 72801",Yeseniaside,GU,96987,Cottage,1,3,1106,0.32,2002,913367,887779,2025-03-27,Heather Davis,(861)665-7392,311,True,True
PROP1455,2023-11-09,"062 Young Ford Suite 961, Harrisstad, MO 70286",Davidhaven,NC,94836,House,2,2,2383,2.74,1968,1733958,1794509,2025-04-25,Kayla Andrade,(389)247-7866x27662,15,True,False
PROP1456,2024-02-12,"PSC 0049, Box 9122, APO AA 53761",Brennanland,VI,77768,Condo,4,2,2720,0.37,1959,1482199,1425564,2025-04-17,Beverly Carlson,413.607.9629x972,280,False,False
PROP1457,2025-03-08,"407 Rodriguez Bridge, West Danielle, IL 10922",Wallerchester,IN,52871,Condo,5,1,2611,2.51,1959,281089,282753,2024-11-23,Jennifer Reeves,488.450.3218,299,True,True
PROP1458,2024-05-23,"522 Cox Greens, Port Steven, MI 88116",Gonzalezport,CA,07265,Condo,3,3,4254,0.7,1972,978270,959467,2025-06-08,Michael Koch,307.269.5591,312,True,True
PROP1459,2025-07-20,"542 Mclaughlin Shores Apt. 611, Parksshire, FL 34443",Knightville,GA,66464,Villa,5,3,4900,1.67,2006,690454,673347,2025-07-15,Mrs. Olivia Perry,(666)393-1106x432,218,False,False
PROP1460,2024-03-07,"2843 Omar Village Suite 506, West Shawnchester, SD 24032",Port Christopher,PA,33337,Villa,3,2,4478,1.16,1962,1288696,1305379,2025-05-14,Michelle Ross,443.509.5648,78,True,True
PROP1461,2024-03-18,"PSC 9135, Box 4232, APO AE 86116",Rebeccatown,TX,15679,Villa,2,1,4024,3.01,1976,356176,367214,2025-03-12,Elizabeth Hall,(564)253-4440x615,163,False,True
PROP1462,2024-08-16,"125 Potter Wall Apt. 385, Lake Nicholas, MH 44469",Reyeston,DE,20229,Villa,1,2,4558,1.46,1990,1495236,1548662,2025-05-13,Stephen Rose,823.383.6235,113,True,False
PROP1463,2024-04-15,"45227 Harding Pine, Robertside, DE 62058",Port Monicaton,NJ,51262,Apartment,2,1,1262,2.64,2005,646713,640906,2024-10-29,Sherri Bell,771.860.8624,196,True,False
PROP1464,2025-03-14,"1913 Norton Valley, West Chelsea, MT 20628",East Darrell,MD,66050,Condo,5,1,2606,1.71,1978,1749258,1799806,2025-07-27,David Anthony,819-506-7240,196,True,False
PROP1465,2025-05-17,"71090 Ian Island, North Audreyshire, CT 04728",South Cory,PW,56378,Cottage,2,1,4689,1.7,2011,563433,571399,2025-02-07,Lisa Goodman,001-748-931-3536x4999,256,False,True
PROP1466,2024-04-01,"8002 Rivas Terrace Suite 976, North Kristie, WY 26999",South Matthewville,LA,61332,Condo,4,2,2572,3.24,2006,1788850,1815524,2025-07-24,Mark Morgan,722-700-0320x11323,356,True,False
PROP1467,2025-05-06,"55803 Beltran Trail Apt. 982, Kevinland, NM 80433",East Dylanfort,SD,15786,House,4,2,4527,0.91,2003,1605634,1587301,2024-09-06,Hannah Stevens,001-481-880-9889x4094,16,True,False
PROP1468,2025-04-09,"275 Blair Landing Apt. 693, Hawkinstown, KS 79940",Parkstown,KY,98310,Apartment,4,3,4107,1.49,1981,413375,416542,2025-02-26,Erica Smith,001-797-875-3912x501,26,True,False
PROP1469,2024-03-27,"91748 Jill Place Apt. 105, South Kellystad, VA 55543",Kimfort,SC,01701,Condo,4,2,3056,0.95,1957,1709737,1661436,2025-03-04,Allen Fox,(567)414-3768x0998,276,False,False
PROP1470,2024-10-04,"4502 Hall Alley Suite 805, Johnburgh, SD 12418",Lake Shannonborough,AS,52795,House,5,1,3127,0.5,2008,217032,208281,2025-02-03,David Riley,4793781919,181,False,True
PROP1471,2023-09-23,"79144 Mclean Village, Sheltonland, FM 29459",North Melissa,MI,52832,Condo,5,2,1359,1.77,1957,1481539,1463245,2024-08-10,Marissa Rivera,001-328-417-5531x8800,85,False,False
PROP1472,2024-06-03,"71007 Kelly Terrace, East Claudiaburgh, NJ 07584",Port Terry,VI,14547,Condo,3,2,3656,1.42,1984,650643,660540,2024-11-02,Gabriel Allen,389-954-5104,37,False,False
PROP1473,2024-03-13,"26426 Sanchez Throughway Suite 145, North Andreburgh, RI 18245",Gordonmouth,SD,81626,Condo,1,1,2957,1.82,1979,1492693,1556336,2024-08-25,Corey Cooper,+1-308-651-6711x67994,156,False,False
PROP1474,2024-03-20,"93601 Roy Run Suite 927, West Makaylafurt, MA 93113",West Garyton,NJ,55852,House,4,1,3994,0.31,1993,1215489,1217425,2024-09-24,Mary Preston,(840)327-1959x8641,289,False,True
PROP1475,2023-10-21,"666 Mccann Track, Grayhaven, ID 57399",Mariastad,WI,56874,Villa,5,1,2084,0.97,1969,365264,359532,2025-03-27,James Gonzales,(375)281-9959x806,169,False,True
PROP1476,2024-02-25,"6409 James Greens Suite 675, Emilyberg, AZ 43069",Murillostad,OR,67509,Cottage,1,2,3110,1.66,2015,923153,899619,2024-09-01,Joseph Lawson,392.757.5388x2193,43,False,True
PROP1477,2024-11-02,"3777 Vasquez Knolls Suite 816, Kimberlyfort, CA 03533",South Jenniferfort,DE,72895,House,5,3,3667,0.17,2011,176477,181296,2025-06-04,Christine Ortiz,(205)417-7273x17699,31,True,False
PROP1478,2024-02-23,"315 Brian Forges Suite 689, South Calvin, OH 36964",Nicholasfurt,GU,86695,Villa,1,1,3049,3.31,2011,392911,409093,2024-10-27,Connor Williams,+1-630-311-6153,81,False,True
PROP1479,2024-04-23,"46626 Stephanie Path Apt. 176, New Scott, WY 99142",New Katherinebury,MS,28928,Condo,2,3,1804,1.44,1961,1851631,1816011,2025-03-25,David Pearson,520.832.4040x016,48,True,False
PROP1480,2025-04-23,"173 Lopez Stream Apt. 528, North Mark, IA 71965",Wellsfurt,ND,06452,Apartment,2,3,4605,0.81,1955,1869791,1837888,2025-01-01,Darren Morrison,+1-377-573-2620x21300,258,False,False
PROP1481,2025-02-26,"07333 Michael Neck Suite 982, Lake Spencerborough, OK 18646",South Jessicaland,PR,64942,House,1,2,2862,2.63,1965,1391238,1399579,2025-01-10,Jeremy Sanders,(363)204-8482x728,196,True,False
PROP1482,2024-06-21,"9129 Lowe Terrace, Melissaview, DC 77974",South Patrick,KY,30521,Condo,4,2,3383,1.76,2001,1983687,2074771,2024-10-29,Barbara Shaw,964.627.7513x006,296,False,False
PROP1483,2024-06-20,"682 George Pine Apt. 498, East James, KY 86884",Burnschester,NY,50726,Cottage,1,1,4872,0.09,1961,1647126,1603449,2024-12-27,Ann Lam,654-928-8070,175,True,True
PROP1484,2023-09-16,"475 Sanders Forest, East Madisonfurt, ME 88748",West Kevin,MO,13060,Condo,1,2,2732,2.14,1979,941607,977508,2025-02-28,Mary Wright,+1-444-908-7016x503,150,False,True
PROP1485,2023-09-02,"8786 Ford Mission, Timothyborough, PW 80326",Stevenston,PW,30547,Cottage,5,2,1786,0.26,2015,361818,378977,2025-04-17,Melissa Cox,578-509-1382x42303,141,False,True
PROP1486,2025-05-05,"386 Hawkins Well, New Christopher, ME 12782",Meganburgh,IA,90972,House,1,2,2782,1.67,2006,890616,860579,2024-12-06,Amanda Chandler,426-430-6079,189,False,True
PROP1487,2025-06-20,"496 Teresa Gateway, Lake Calvin, MI 93039",South Timothyborough,WA,85401,House,4,2,2439,2.35,1978,1398112,1467714,2025-02-19,Michael Clark,355-393-8344,279,True,False
PROP1488,2024-09-26,"91704 James Mountains Apt. 637, West Charles, NH 86330",Spencermouth,NJ,16523,House,5,1,4283,0.72,1999,759226,751087,2025-05-27,Cathy Brown,813.677.4746,150,True,False
PROP1489,2025-04-12,"37500 Farmer Divide Suite 288, Smithtown, MD 61853",Leblancfort,AR,29684,House,4,2,1431,1.67,2019,115266,112242,2025-05-31,Scott Brown,+1-992-994-4926,123,True,False
PROP1490,2023-12-20,"50891 Ronald Stream Suite 605, Williamsstad, HI 33809",Tiffanyton,IA,50108,Apartment,4,2,2446,2.98,1972,1261705,1258017,2025-02-27,Charles Sanchez,722.738.3444x42117,24,False,False
PROP1491,2024-05-13,"1970 Thomas Spring Suite 987, South Julie, GU 51016",New Alicia,AS,60689,Apartment,4,2,2602,0.46,1973,1908326,1853439,2025-04-21,Alyssa Jones,6016802459,268,False,True
